name,tear,score,rate
늘근청춘,MASTER,1점,206승 199패 (50.86%)
채민기1,MASTER,1점,52승 46패 (53.06%)
bxdoa,MASTER,1점,46승 20패 (69.70%)
바루스,MASTER,1점,96승 111패 (46.38%)
2001 02 03,MASTER,1점,84승 79패 (51.53%)
차단은현명해,MASTER,1점,84승 67패 (55.63%)
What would u do,MASTER,1점,43승 32패 (57.33%)
대머리 고수,MASTER,1점,64승 47패 (57.66%)
I 재 찬 I,MASTER,1점,107승 106패 (50.23%)
미래가불확실한자,MASTER,1점,166승 140패 (54.25%)
웅 여보 믿징,MASTER,1점,105승 115패 (47.73%)
FPC,MASTER,1점,67승 47패 (58.77%)
aassddzzxx,MASTER,1점,79승 78패 (50.32%)
in woo hwang,MASTER,1점,80승 69패 (53.69%)
Y i,MASTER,1점,39승 32패 (54.93%)
나갔찌,MASTER,1점,78승 49패 (61.42%)
Chovy,MASTER,1점,158승 164패 (49.07%)
판 타 지 영 화,MASTER,1점,60승 46패 (56.60%)
렝가아버지,MASTER,1점,208승 208패 (50.00%)
조유리,MASTER,1점,127승 94패 (57.47%)
CLC YeEun,MASTER,1점,120승 88패 (57.69%)
엘리멘틀 히어로 이용화,MASTER,1점,149승 105패 (58.66%)
세잉호,MASTER,1점,104승 69패 (60.12%)
광대원딜,MASTER,1점,109승 106패 (50.70%)
l v e r й,MASTER,1점,71승 48패 (59.66%)
젤 리 만 땅,MASTER,1점,285승 279패 (50.53%)
xiobing,MASTER,1점,175승 163패 (51.78%)
열심히안할생각,MASTER,1점,165승 167패 (49.70%)
꽂 자,MASTER,1점,33승 23패 (58.93%)
봉어찡,MASTER,1점,65승 36패 (64.36%)
클레드설명서,MASTER,1점,73승 74패 (49.66%)
KR Udyr,MASTER,1점,465승 465패 (50.00%)
원딜하기 싫소,MASTER,1점,84승 84패 (50.00%)
Dark AngeI,MASTER,1점,61승 41패 (59.80%)
럴 뷰,MASTER,1점,182승 171패 (51.56%)
붕어빵 좀 주세요,MASTER,1점,35승 28패 (55.56%)
Fabien michel j,MASTER,1점,246승 200패 (55.16%)
닭의 암바,MASTER,1점,122승 108패 (53.04%)
수당꿀꺽,MASTER,1점,47승 42패 (52.81%)
SKY ZAC,MASTER,1점,34승 29패 (53.97%)
진심무서운사람,MASTER,1점,83승 96패 (46.37%)
고집불통미친새끼,MASTER,1점,86승 75패 (53.42%)
아늙싫,MASTER,1점,63승 31패 (67.02%)
Y99,MASTER,1점,148승 147패 (50.17%)
그저 내게 맑아라,MASTER,1점,43승 29패 (59.72%)
Cream S0da,MASTER,1점,105승 85패 (55.26%)
Better sleep,MASTER,1점,230승 212패 (52.04%)
젤 노잼,MASTER,1점,73승 52패 (58.40%)
RTX4090,MASTER,1점,63승 43패 (59.43%)
다 크,MASTER,1점,59승 17패 (77.63%)
괴인 이석화,MASTER,1점,49승 39패 (55.68%)
누가이기나함봐바,MASTER,1점,606승 608패 (49.92%)
벼 꼬,MASTER,1점,186승 161패 (53.60%)
오늘부터하루3승,MASTER,1점,484승 487패 (49.85%)
용 조련사 이찬수,MASTER,1점,217승 220패 (49.66%)
바위게,MASTER,1점,63승 32패 (66.32%)
ehfrhforhfo,MASTER,1점,60승 41패 (59.41%)
디슼호,MASTER,1점,74승 63패 (54.01%)
탬 님,MASTER,1점,130승 126패 (50.78%)
어떤게재밌을까,MASTER,1점,74승 58패 (56.06%)
MariGold,MASTER,1점,36승 25패 (59.02%)
JugKing88,MASTER,1점,50승 37패 (57.47%)
원징징아니라고,MASTER,1점,113승 83패 (57.65%)
指切りで嘘ついたら針千本飲ます,MASTER,1점,284승 264패 (51.82%)
Bleata,MASTER,1점,154승 151패 (50.49%)
2020년 초심으로,MASTER,1점,71승 59패 (54.62%)
머리박기,MASTER,1점,79승 72패 (52.32%)
훈 이,MASTER,1점,80승 79패 (50.31%)
한 빈,MASTER,1점,104승 82패 (55.91%)
카사딘좌,MASTER,1점,41승 30패 (57.75%)
소민돌,MASTER,1점,105승 89패 (54.12%)
Pace Interiore,MASTER,1점,36승 18패 (66.67%)
07년 탑 프로지망,MASTER,1점,89승 90패 (49.72%)
insta lumvesly,MASTER,1점,77승 60패 (56.20%)
UFukkin,MASTER,1점,67승 32패 (67.68%)
모스트 루시안,MASTER,1점,162승 122패 (57.04%)
댕댕이는참지않아,MASTER,1점,78승 78패 (50.00%)
다 정,MASTER,1점,81승 65패 (55.48%)
다주겨버려써,MASTER,1점,115승 100패 (53.49%)
리어카고치는엄준식,MASTER,1점,112승 77패 (59.26%)
갱플랭크,MASTER,1점,77승 66패 (53.85%)
황 잭,MASTER,1점,163승 151패 (51.91%)
J 4,MASTER,1점,23승 8패 (74.19%)
양홍범,MASTER,1점,114승 86패 (57.00%)
장현서,MASTER,1점,121승 96패 (55.76%)
김콤스,MASTER,1점,173승 168패 (50.73%)
바 이,MASTER,1점,195승 185패 (51.32%)
대나무,MASTER,1점,118승 82패 (59.00%)
안아파요,MASTER,1점,91승 69패 (56.88%)
은평구 강철중,MASTER,1점,198승 204패 (49.25%)
asdzxcasdzxcasd,MASTER,1점,48승 36패 (57.14%)
규 택,MASTER,1점,183승 164패 (52.74%)
덱스 김진영1,MASTER,1점,155승 129패 (54.58%)
Master 펭구,MASTER,1점,317승 288패 (52.40%)
yuuunnnz,MASTER,1점,133승 116패 (53.41%)
2005 top,MASTER,1점,19승 6패 (76.00%)
운지만해,MASTER,1점,75승 72패 (51.02%)
SSUN,MASTER,1점,176승 179패 (49.58%)
못생긴챔프만함,MASTER,1점,42승 33패 (56.00%)
꺾여버린정글마음,MASTER,1점,47승 32패 (59.49%)
다이아하기싫다,MASTER,1점,112승 100패 (52.83%)
자몽혀니블랙티,MASTER,1점,287승 286패 (50.09%)
머뿌갓,MASTER,1점,152승 136패 (52.78%)
JUG AND AD,MASTER,1점,134승 115패 (53.82%)
아이묭 언제와,MASTER,1점,351승 300패 (53.92%)
자랑스런우리아들,MASTER,1점,99승 60패 (62.26%)
나의 행복한 바텀,MASTER,1점,346승 376패 (47.92%)
ISTP 잭스,MASTER,1점,124승 102패 (54.87%)
Vinavi,MASTER,1점,182승 170패 (51.70%)
도구질,MASTER,1점,152승 151패 (50.17%)
인사도,MASTER,1점,260승 248패 (51.18%)
CERTINA,MASTER,1점,75승 77패 (49.34%)
맹물이야,MASTER,1점,34승 18패 (65.38%)
좋아하니카,MASTER,1점,33승 39패 (45.83%)
난 반드시 증명해,MASTER,1점,102승 93패 (52.31%)
멍멍양,MASTER,1점,77승 77패 (50.00%)
leon9,MASTER,1점,132승 125패 (51.36%)
동원임,MASTER,1점,267승 226패 (54.16%)
갱없어요,MASTER,1점,32승 21패 (60.38%)
히토고로시,MASTER,1점,75승 70패 (51.72%)
꿀뀨성,MASTER,1점,66승 52패 (55.93%)
20 71008790,MASTER,1점,220승 204패 (51.89%)
92 김기상,MASTER,1점,75승 40패 (65.22%)
Be by your side,MASTER,1점,231승 223패 (50.88%)
변태유저,MASTER,1점,238승 197패 (54.71%)
기생숙주,MASTER,1점,84승 74패 (53.16%)
장래희망도라에몽으로제출할거에요,MASTER,1점,114승 113패 (50.22%)
욜루졸루,MASTER,1점,211승 171패 (55.24%)
예티부캐,MASTER,1점,50승 45패 (52.63%)
나랑지현이랑,MASTER,1점,54승 49패 (52.43%)
따봉 럭스,MASTER,1점,155승 113패 (57.84%)
루 애,MASTER,1점,16승 3패 (84.21%)
SICA,MASTER,1점,66승 35패 (65.35%)
오지짱,MASTER,1점,133승 102패 (56.60%)
세 최 슴 여 신,MASTER,1점,106승 115패 (47.96%)
채붕스,MASTER,1점,18승 5패 (78.26%)
레나타,MASTER,1점,54승 50패 (51.92%)
07년생지혜곤듀님,MASTER,1점,55승 49패 (52.88%)
반복의 운은 실력,MASTER,1점,115승 109패 (51.34%)
zebecqoop,MASTER,1점,89승 69패 (56.33%)
brazen it out cs,MASTER,1점,36승 22패 (62.07%)
3255261916129152,MASTER,1점,129승 96패 (57.33%)
SAHARA,MASTER,1점,197승 186패 (51.44%)
박원순안경도둑,MASTER,1점,194승 163패 (54.34%)
lexjo,MASTER,1점,171승 171패 (50.00%)
긴 하루의 끝,MASTER,1점,423승 392패 (51.90%)
박 GOAT,MASTER,1점,69승 66패 (51.11%)
힘들어도 웃자,MASTER,1점,156승 151패 (50.81%)
박세웅,MASTER,1점,124승 102패 (54.87%)
Returned Player,MASTER,1점,78승 70패 (52.70%)
에르메스 정글,MASTER,1점,174승 167패 (51.03%)
나도잠못자,MASTER,1점,53승 42패 (55.79%)
NRG Hit song,MASTER,1점,92승 62패 (59.74%)
GID,MASTER,1점,80승 47패 (62.99%)
해린 fans,MASTER,1점,130승 119패 (52.21%)
Moksang Faker,MASTER,1점,118승 122패 (49.17%)
아리의 왁싱샾,MASTER,1점,137승 122패 (52.90%)
Pyke Phobia,MASTER,1점,67승 44패 (60.36%)
정글개복치,MASTER,1점,153승 115패 (57.09%)
연 우,MASTER,1점,250승 248패 (50.20%)
20021025,MASTER,1점,92승 77패 (54.44%)
JUGKING,MASTER,1점,236승 210패 (52.91%)
다이어트힘들엉,MASTER,1점,282승 282패 (50.00%)
fawdawbawndaw,MASTER,1점,98승 92패 (51.58%)
미 드,MASTER,1점,257승 264패 (49.33%)
원하는 2름2,MASTER,1점,160승 132패 (54.79%)
나는 완전히 붕괴,MASTER,1점,152승 146패 (51.01%)
PAKA,MASTER,1점,55승 37패 (59.78%)
호시노 아저씨,MASTER,1점,262승 239패 (52.30%)
레서판다  물어요,MASTER,1점,70승 59패 (54.26%)
김김동동건건,MASTER,1점,150승 127패 (54.15%)
으이구 노잼아,MASTER,1점,133승 90패 (59.64%)
Uйkйown,MASTER,1점,179승 174패 (50.71%)
구 름,MASTER,1점,287승 254패 (53.05%)
바이올렛,MASTER,1점,51승 44패 (53.68%)
학식추억할나이,MASTER,1점,63승 57패 (52.50%)
야에 미코,MASTER,1점,173승 176패 (49.57%)
파이파이파이파이,MASTER,1점,76승 37패 (67.26%)
제로백2초 람머스,MASTER,1점,113승 91패 (55.39%)
010 9859 9031,MASTER,1점,73승 58패 (55.73%)
별 수호자 룰루,MASTER,1점,38승 34패 (52.78%)
아이타이,MASTER,1점,46승 37패 (55.42%)
towerless,MASTER,1점,159승 151패 (51.29%)
니달리,MASTER,1점,91승 84패 (52.00%)
SuPyke,MASTER,1점,46승 23패 (66.67%)
1234,MASTER,1점,87승 56패 (60.84%)
금강불괴 탐켄치,MASTER,1점,69승 55패 (55.65%)
Vaundyy,MASTER,1점,35승 25패 (58.33%)
내 여자 밈미,MASTER,1점,233승 224패 (50.98%)
E E 잉,MASTER,1점,359승 346패 (50.92%)
kkkkkkklk,MASTER,1점,75승 69패 (52.08%)
Laйer game,MASTER,1점,139승 134패 (50.92%)
치감안가냐,MASTER,1점,90승 67패 (57.32%)
지람마,MASTER,1점,91승 80패 (53.22%)
Uneducated Kid,MASTER,1점,123승 87패 (58.57%)
Feier,MASTER,1점,65승 37패 (63.73%)
llIlIlIllIlIlI,MASTER,1점,310승 262패 (54.20%)
챔프연습용11,MASTER,1점,55승 46패 (54.46%)
야 옹,MASTER,1점,42승 39패 (51.85%)
KIND,MASTER,1점,172승 155패 (52.60%)
잼5555,MASTER,1점,144승 113패 (56.03%)
SURRENKING,MASTER,1점,205승 158패 (56.47%)
벚 꽃,MASTER,1점,81승 63패 (56.25%)
Tamako,MASTER,1점,229승 202패 (53.13%)
호시마치 스이세이,MASTER,1점,92승 75패 (55.09%)
나서스사령관,MASTER,1점,61승 53패 (53.51%)
T1 EAI Clarice,MASTER,1점,76승 59패 (56.30%)
Bu wang lian한,MASTER,1점,112승 89패 (55.72%)
전령좀치라면쳐요,MASTER,1점,38승 22패 (63.33%)
SaymeHope,MASTER,1점,104승 96패 (52.00%)
보이면죽인다,MASTER,1점,84승 58패 (59.15%)
드리즐,MASTER,1점,27승 16패 (62.79%)
팍 스,MASTER,1점,60승 33패 (64.52%)
NewJeans,MASTER,1점,179승 162패 (52.49%)
브아크 티비,MASTER,1점,81승 68패 (54.36%)
If we,MASTER,1점,75승 71패 (51.37%)
난진짜잘했다니깐,MASTER,1점,216승 184패 (54.00%)
진짜개별루야,MASTER,1점,142승 91패 (60.94%)
황대인,MASTER,1점,115승 93패 (55.29%)
Cinnamoroll,MASTER,1점,38승 36패 (51.35%)
예삐곤듀심석대,MASTER,1점,189승 136패 (58.15%)
퇴사한김에그마2,MASTER,1점,125승 127패 (49.60%)
거제잉어킹,MASTER,1점,106승 86패 (55.21%)
CATCANTCAT,MASTER,1점,85승 78패 (52.15%)
문 어,MASTER,1점,178승 161패 (52.51%)
우주망치,MASTER,1점,49승 30패 (62.03%)
PPPAAA,MASTER,1점,62승 57패 (52.10%)
신짱구1,MASTER,1점,93승 61패 (60.39%)
칠 전,MASTER,1점,63승 47패 (57.27%)
파이크,MASTER,1점,293승 297패 (49.66%)
FA hz,MASTER,1점,357승 361패 (49.72%)
My dream is Y0U,MASTER,1점,75승 47패 (61.48%)
냠냠냠,MASTER,1점,122승 140패 (46.56%)
민꼬질,MASTER,1점,92승 90패 (50.55%)
Minamiyume,MASTER,1점,79승 72패 (52.32%)
biackback,MASTER,1점,52승 46패 (53.06%)
spiderklng,MASTER,1점,102승 87패 (53.97%)
다람쥐도토리뺏기,MASTER,1점,271승 266패 (50.47%)
미모담당 김대우,MASTER,1점,242승 246패 (49.59%)
happygame,MASTER,1점,351승 345패 (50.43%)
테르프시,MASTER,1점,70승 58패 (54.69%)
IIiililiilli,MASTER,1점,30승 20패 (60.00%)
이길수있으면이겨,MASTER,1점,63승 31패 (67.02%)
까악까악꺼억,MASTER,1점,174승 149패 (53.87%)
네루마루,MASTER,1점,66승 62패 (51.56%)
널나무나무나무,MASTER,1점,66승 42패 (61.11%)
미안 고멘네,MASTER,1점,114승 103패 (52.53%)
밴들시티오소리,MASTER,1점,91승 102패 (47.15%)
Orca3,MASTER,1점,67승 51패 (56.78%)
Orca3,MASTER,1점,67승 51패 (56.78%)
세주니라고합니다람쥐,MASTER,1점,287승 254패 (53.05%)
페티쉬,MASTER,1점,139승 99패 (58.40%)
상처엔소금,MASTER,1점,247승 220패 (52.89%)
Be able to do,MASTER,1점,63승 57패 (52.50%)
Choidragonjun,MASTER,1점,53승 36패 (59.55%)
오이망,MASTER,1점,81승 68패 (54.36%)
원딜머리싹둑싹둑,MASTER,1점,64승 53패 (54.70%)
againer,MASTER,1점,29승 17패 (63.04%)
Rose,MASTER,1점,181승 164패 (52.46%)
한지훈씨,MASTER,1점,291승 272패 (51.69%)
바보 같은 남자,MASTER,1점,354승 335패 (51.38%)
Munchkin,MASTER,1점,35승 25패 (58.33%)
래퍼의 삶,MASTER,1점,320승 320패 (50.00%)
xiaoyushen,MASTER,1점,108승 101패 (51.67%)
오리지널크래커,MASTER,1점,80승 70패 (53.33%)
The Smith,MASTER,1점,52승 31패 (62.65%)
발가락장군,MASTER,1점,158승 142패 (52.67%)
납치의달인,MASTER,1점,63승 53패 (54.31%)
고양이 내꺼야,MASTER,1점,181승 168패 (51.86%)
김빵구,MASTER,1점,64승 54패 (54.24%)
아메리카노 존맛,MASTER,1점,190승 157패 (54.76%)
hehehehehe,MASTER,1점,73승 44패 (62.39%)
공정하게거래,MASTER,1점,83승 82패 (50.30%)
구마유시,MASTER,1점,71승 70패 (50.35%)
Chaoyue Shangdi,MASTER,1점,114승 102패 (52.78%)
율 무,MASTER,1점,102승 74패 (57.95%)
프로 원숭이,MASTER,1점,38승 31패 (55.07%)
HoDDakE,MASTER,1점,42승 32패 (56.76%)
한예고이서은사랑해,MASTER,1점,113승 90패 (55.67%)
남 균,MASTER,1점,27승 18패 (60.00%)
세 아,MASTER,1점,79승 61패 (56.43%)
그건말야,MASTER,1점,35승 19패 (64.81%)
일산 왕바우,MASTER,1점,159승 111패 (58.89%)
소년과장 원딜러,MASTER,1점,40승 27패 (59.70%)
no pink,MASTER,1점,162승 151패 (51.76%)
바위게의습격,MASTER,1점,161승 167패 (49.09%)
Bla й che,MASTER,1점,134승 130패 (50.76%)
루 이,MASTER,1점,51승 32패 (61.45%)
엄홍식,MASTER,1점,175승 180패 (49.30%)
레 이,MASTER,1점,145승 129패 (52.92%)
Sus4,MASTER,1점,73승 70패 (51.05%)
따봉 람머스,MASTER,1점,154승 148패 (50.99%)
o파트라슈o,MASTER,1점,118승 129패 (47.77%)
상어친구죠스바,MASTER,1점,93승 62패 (60.00%)
궁낭비쩌는수비니,MASTER,1점,180승 154패 (53.89%)
비공gae,MASTER,1점,138승 140패 (49.64%)
그게 딱 니수준zz,MASTER,1점,58승 42패 (58.00%)
웨더 리포트,MASTER,1점,53승 41패 (56.38%)
ToT,MASTER,1점,43승 34패 (55.84%)
김치는 한국의 것,MASTER,1점,96승 74패 (56.47%)
이상부,MASTER,1점,39승 32패 (54.93%)
조 운,MASTER,1점,88승 66패 (57.14%)
KuroSakura,MASTER,1점,54승 26패 (67.50%)
잊지말자 그세월,MASTER,1점,79승 74패 (51.63%)
Top,MASTER,1점,153승 158패 (49.20%)
flover Day,MASTER,1점,47승 27패 (63.51%)
T1 care,MASTER,1점,75승 68패 (52.45%)
1q2w3e4r,MASTER,1점,356승 346패 (50.71%)
힘들수록힘내자,MASTER,1점,308승 341패 (47.46%)
몸짱 형수씨,MASTER,1점,180승 164패 (52.33%)
전투토끼 마이노,MASTER,1점,67승 51패 (56.78%)
진선우,MASTER,1점,52승 49패 (51.49%)
검의 왕,MASTER,1점,210승 192패 (52.24%)
운빙광,MASTER,1점,92승 63패 (59.35%)
나긋하게조용하게,MASTER,1점,56승 50패 (52.83%)
BRO SokaRe,MASTER,1점,79승 67패 (54.11%)
유재원,MASTER,1점,204승 199패 (50.62%)
레전트로스,MASTER,1점,95승 52패 (64.63%)
꽃 원딜,MASTER,1점,178승 170패 (51.15%)
쀼직빠직쀼직뿌욱,MASTER,1점,28승 24패 (53.85%)
qhfalqwls00,MASTER,1점,106승 86패 (55.21%)
The Hell,MASTER,1점,276승 271패 (50.46%)
모두모두모두행복,MASTER,1점,118승 116패 (50.43%)
Sg4n,MASTER,1점,199승 184패 (51.96%)
77l잉깡,MASTER,1점,60승 47패 (56.07%)
혼자자요,MASTER,1점,96승 88패 (52.17%)
케리아,MASTER,1점,124승 113패 (52.32%)
08년생근본미드,MASTER,1점,112승 108패 (50.91%)
Enlightening,MASTER,1점,43승 39패 (52.44%)
바 이,MASTER,1점,104승 90패 (53.61%)
억울MEN,MASTER,1점,48승 34패 (58.54%)
도균버거,MASTER,1점,189승 173패 (52.21%)
갈이천정,MASTER,1점,102승 101패 (50.25%)
멕거핀,MASTER,1점,260승 243패 (51.69%)
설 아,MASTER,1점,106승 109패 (49.30%)
골드로저,MASTER,1점,45승 44패 (50.56%)
미틈달 스물나흘,MASTER,1점,51승 22패 (69.86%)
이리스,MASTER,1점,49승 35패 (58.33%)
NEGA WATAAAAAAAA,MASTER,1점,81승 58패 (58.27%)
초코맛 판다,MASTER,1점,174승 128패 (57.62%)
코스의비려진자식,MASTER,1점,83승 42패 (66.40%)
마스터으뜸리븐,MASTER,1점,336승 317패 (51.45%)
비로소 빛날,MASTER,1점,216승 218패 (49.77%)
at Daybreak,MASTER,1점,188승 189패 (49.87%)
으 앙,MASTER,1점,55승 46패 (54.46%)
립톤뽈살,MASTER,1점,405승 420패 (49.09%)
날강도리안,MASTER,1점,59승 42패 (58.42%)
백귀야행,MASTER,1점,95승 87패 (52.20%)
롤하는남자 좋아,MASTER,1점,157승 162패 (49.22%)
빙백수룡검,MASTER,1점,69승 42패 (62.16%)
자 림,MASTER,1점,203승 190패 (51.65%)
Ljx1,MASTER,1점,445승 411패 (51.99%)
йAD Kingй,MASTER,1점,55승 42패 (56.70%)
안녕 난 김현서,MASTER,1점,171승 146패 (53.94%)
낭만닥터 아크샨,MASTER,1점,309승 273패 (53.09%)
뿔버섯,MASTER,1점,263승 276패 (48.79%)
심술민,MASTER,1점,161승 148패 (52.10%)
Jane,MASTER,1점,301승 283패 (51.54%)
백업봐주는사람,MASTER,1점,181승 174패 (50.99%)
규 달,MASTER,1점,108승 105패 (50.70%)
Astreira,MASTER,1점,125승 92패 (57.60%)
노란색계란,MASTER,1점,40승 17패 (70.18%)
T1 ZEUS,MASTER,1점,143승 144패 (49.83%)
브라움 그 자체,MASTER,1점,184승 168패 (52.27%)
구슬프게 울어줘,MASTER,1점,304승 273패 (52.69%)
비밀이 많아,MASTER,1점,175승 156패 (52.87%)
김민혁3,MASTER,1점,148승 112패 (56.92%)
달고나맛 라떼,MASTER,1점,32승 23패 (58.18%)
감귤자두,MASTER,1점,217승 205패 (51.42%)
JASS,MASTER,1점,206승 175패 (54.07%)
Iucky game,MASTER,1점,20승 8패 (71.43%)
이정우,MASTER,1점,65승 36패 (64.36%)
강타й,MASTER,1점,190승 190패 (50.00%)
소집해체까지 챌린저,MASTER,1점,85승 68패 (55.56%)
오늘부터 내꿈은 너야,MASTER,1점,255승 237패 (51.83%)
황대인,MASTER,1점,267승 241패 (52.56%)
NucalhyupKR,MASTER,1점,215승 233패 (47.99%)
산뜻한 겨울바람,MASTER,1점,57승 50패 (53.27%)
시고쿠나,MASTER,1점,256승 232패 (52.46%)
콧닥찌,MASTER,1점,69승 61패 (53.08%)
디에스 이라이,MASTER,1점,105승 109패 (49.07%)
오노니,MASTER,1점,105승 83패 (55.85%)
용 턱,MASTER,1점,85승 73패 (53.80%)
비둘기원정대,MASTER,1점,101승 92패 (52.33%)
Idyllic,MASTER,1점,233승 207패 (52.95%)
전혁칼챔금지,MASTER,1점,168승 158패 (51.53%)
코 인,MASTER,1점,117승 113패 (50.87%)
빼지않는다,MASTER,1점,202승 215패 (48.44%)
유아독존,MASTER,1점,138승 123패 (52.87%)
Lotus Knife,MASTER,1점,214승 191패 (52.84%)
마 엘,MASTER,1점,120승 115패 (51.06%)
ABCDEFYOU,MASTER,1점,81승 73패 (52.60%)
반군 총잡이,MASTER,1점,27승 20패 (57.45%)
로 거,MASTER,1점,62승 63패 (49.60%)
습관처럼정글탓,MASTER,1점,201승 190패 (51.41%)
너만오면 고우,MASTER,1점,189승 157패 (54.62%)
會者定離去者必返,MASTER,1점,76승 61패 (55.47%)
재혁님이시다,MASTER,1점,199승 173패 (53.49%)
wvvwvwvvvwwvvv,MASTER,1점,114승 103패 (52.53%)
손시우분신1,MASTER,1점,262승 259패 (50.29%)
오 민태식이,MASTER,1점,59승 47패 (55.66%)
쌔 신,MASTER,1점,59승 40패 (59.60%)
최형규,MASTER,1점,63승 60패 (51.22%)
원령이,MASTER,1점,183승 153패 (54.46%)
딸 봉,MASTER,1점,94승 82패 (53.41%)
서포터입열면죽임,MASTER,1점,111승 110패 (50.23%)
KRconatus,MASTER,1점,221승 197패 (52.87%)
Nunez,MASTER,1점,117승 121패 (49.16%)
코 코,MASTER,1점,70승 70패 (50.00%)
유미장인을꿈꾼디,MASTER,1점,90승 81패 (52.63%)
좋은날오쟈TT,MASTER,1점,41승 16패 (71.93%)
적의 뚝배기를 팍,MASTER,1점,261승 241패 (51.99%)
귀살대 서승혁,MASTER,1점,92승 85패 (51.98%)
b쌍따봉d,MASTER,1점,94승 69패 (57.67%)
헛세월,MASTER,1점,46승 41패 (52.87%)
Pyke,MASTER,1점,64승 44패 (59.26%)
January 12th,MASTER,1점,35승 25패 (58.33%)
조이킹,MASTER,1점,298승 291패 (50.59%)
Korea,MASTER,1점,573승 589패 (49.31%)
도 구,MASTER,1점,53승 49패 (51.96%)
규 밍,MASTER,1점,146승 140패 (51.05%)
쌀 근,MASTER,1점,132승 130패 (50.38%)
김민찬,MASTER,1점,114승 84패 (57.58%)
가 재,MASTER,1점,190승 190패 (50.00%)
다왔어다왔어,MASTER,1점,149승 129패 (53.60%)
버스전복사고,MASTER,1점,97승 89패 (52.15%)
아 리,MASTER,1점,241승 198패 (54.90%)
셈틀꾼,MASTER,1점,101승 76패 (57.06%)
qweiouqjwioe,MASTER,1점,54승 50패 (51.92%)
KoreanBignoseman,MASTER,1점,73승 52패 (58.40%)
파인애플붕어빵,MASTER,1점,243승 242패 (50.10%)
염 승 훈,MASTER,1점,90승 89패 (50.28%)
방 현,MASTER,1점,52승 41패 (55.91%)
롤만함,MASTER,1점,44승 35패 (55.70%)
숭임당,MASTER,1점,288승 263패 (52.27%)
DRX Infested,MASTER,1점,48승 37패 (56.47%)
롯데샌드파인애플,MASTER,1점,215승 191패 (52.96%)
인천강한남자,MASTER,1점,180승 166패 (52.02%)
想見你,MASTER,1점,106승 98패 (51.96%)
Loveydovey,MASTER,1점,166승 166패 (50.00%)
FORDRICK        ,MASTER,1점,51승 31패 (62.20%)
북태평양혹등고래,MASTER,1점,120승 122패 (49.59%)
카드게임,MASTER,1점,79승 55패 (58.96%)
행운이올거야,MASTER,1점,44승 25패 (63.77%)
왜 우리팀 이즈는 고아일까,MASTER,1점,91승 52패 (63.64%)
위클리지한,MASTER,1점,35승 17패 (67.31%)
아가크산테,MASTER,1점,136승 137패 (49.82%)
나 김망치 아니다,MASTER,1점,63승 39패 (61.76%)
솔랭마니아,MASTER,1점,163승 143패 (53.27%)
거북이사생활,MASTER,1점,117승 97패 (54.67%)
천대광,MASTER,1점,109승 104패 (51.17%)
용 용,MASTER,1점,39승 17패 (69.64%)
mk뽀리투,MASTER,1점,128승 99패 (56.39%)
새 벽,MASTER,1점,264승 226패 (53.88%)
진격의남성부,MASTER,1점,280승 279패 (50.09%)
느낌 없는 망나니,MASTER,1점,173승 138패 (55.63%)
보고십엇소,MASTER,1점,313승 298패 (51.23%)
 DAM1NOISE,MASTER,1점,22승 8패 (73.33%)
영  원,MASTER,1점,77승 54패 (58.78%)
눈양후니,MASTER,1점,125승 109패 (53.42%)
김관현,MASTER,1점,168승 163패 (50.76%)
콩 이,MASTER,1점,106승 87패 (54.92%)
라미연,MASTER,1점,223승 199패 (52.84%)
ljuu,MASTER,1점,163승 168패 (49.24%)
간밤간밤,MASTER,1점,163승 142패 (53.44%)
찢는남자 박재형 ,MASTER,1점,229승 188패 (54.92%)
Rioasd,MASTER,1점,54승 51패 (51.43%)
김 기 중 임,MASTER,1점,108승 87패 (55.38%)
박지9,MASTER,1점,183승 170패 (51.84%)
keria,MASTER,1점,73승 59패 (55.30%)
1vsAll,MASTER,1점,32승 30패 (51.61%)
단 한명의 미드,MASTER,1점,163승 142패 (53.44%)
코 코,MASTER,1점,54승 35패 (60.67%)
BitterSweet,MASTER,1점,30승 20패 (60.00%)
섹시한골반녀,MASTER,1점,72승 45패 (61.54%)
육회먹고싶다,MASTER,1점,102승 95패 (51.78%)
Daekyeon,MASTER,1점,67승 51패 (56.78%)
나는 혁식,MASTER,1점,53승 50패 (51.46%)
신속정밀,MASTER,1점,77승 54패 (58.78%)
골목대장명근이,MASTER,1점,43승 31패 (58.11%)
Rabelais,MASTER,1점,353승 352패 (50.07%)
meqtadzz,MASTER,1점,143승 128패 (52.77%)
아수라쨩,MASTER,1점,64승 58패 (52.46%)
수국좋아하는사람,MASTER,1점,98승 94패 (51.04%)
엄마의동안비결,MASTER,1점,174승 190패 (47.80%)
맛집오픈,MASTER,1점,187승 151패 (55.33%)
Brennan,MASTER,1점,50승 39패 (56.18%)
샛 삥,MASTER,1점,80승 78패 (50.63%)
탈 렬,MASTER,1점,32승 22패 (59.26%)
xinshou zhongdan,MASTER,1점,43승 27패 (61.43%)
윌리안,MASTER,1점,296승 288패 (50.68%)
애기쪼무래기S2,MASTER,1점,87승 81패 (51.79%)
신원당,MASTER,1점,49승 27패 (64.47%)
Frozen Fever,MASTER,1점,130승 124패 (51.18%)
발가벗겨주마,MASTER,1점,640승 638패 (50.08%)
서폿하면지는계정,MASTER,1점,142승 116패 (55.04%)
