name,tear,rate,score
나도잠못자,MASTER,53승 42패 (55.79%),1점
NRG Hit song,MASTER,92승 62패 (59.74%),1점
잠시멈춰줄래,MASTER,37승 21패 (63.79%),1점
chicken,MASTER,119승 96패 (55.35%),1점
아리의 왁싱샾,MASTER,137승 122패 (52.90%),1점
사냥본능,MASTER,141승 142패 (49.82%),1점
리 븐,MASTER,69승 66패 (51.11%),1점
Pyke Phobia,MASTER,67승 44패 (60.36%),1점
정글개복치,MASTER,153승 115패 (57.09%),1점
연 우,MASTER,250승 248패 (50.20%),1점
20021025,MASTER,92승 77패 (54.44%),1점
JUGKING,MASTER,236승 210패 (52.91%),1점
다이어트힘들엉,MASTER,282승 282패 (50.00%),1점
fawdawbawndaw,MASTER,98승 92패 (51.58%),1점
원하는 2름2,MASTER,160승 132패 (54.79%),1점
나는 완전히 붕괴,MASTER,152승 146패 (51.01%),1점
호시노 아저씨,MASTER,262승 239패 (52.30%),1점
레서판다  물어요,MASTER,70승 59패 (54.26%),1점
김김동동건건,MASTER,150승 127패 (54.15%),1점
으이구 노잼아,MASTER,133승 90패 (59.64%),1점
Uйkйown,MASTER,179승 174패 (50.71%),1점
구 름,MASTER,286승 252패 (53.16%),1점
담배피는 곤쥬님,MASTER,133승 138패 (49.08%),1점
김 준,MASTER,81승 75패 (51.92%),1점
바이올렛,MASTER,51승 44패 (53.68%),1점
제로백2초 람머스,MASTER,113승 91패 (55.39%),1점
010 9859 9031,MASTER,73승 58패 (55.73%),1점
별 수호자 룰루,MASTER,38승 34패 (52.78%),1점
아이타이,MASTER,46승 37패 (55.42%),1점
towerless,MASTER,159승 151패 (51.29%),1점
Lonely Christmas,MASTER,89승 62패 (58.94%),1점
Shen,MASTER,71승 71패 (50.00%),1점
니달리,MASTER,91승 84패 (52.00%),1점
SuPyke,MASTER,46승 23패 (66.67%),1점
1234,MASTER,87승 56패 (60.84%),1점
금강불괴 탐켄치,MASTER,69승 55패 (55.65%),1점
Vaundyy,MASTER,35승 25패 (58.33%),1점
내 여자 밈미,MASTER,233승 224패 (50.98%),1점
kkkkkkklk,MASTER,75승 69패 (52.08%),1점
너는 나의 길동무,MASTER,36승 30패 (54.55%),1점
Uneducated Kid,MASTER,123승 87패 (58.57%),1점
Feier,MASTER,65승 37패 (63.73%),1점
챔프연습용11,MASTER,55승 46패 (54.46%),1점
야 옹,MASTER,42승 39패 (51.85%),1점
KIND,MASTER,172승 155패 (52.60%),1점
잼5555,MASTER,144승 113패 (56.03%),1점
SURRENKING,MASTER,205승 158패 (56.47%),1점
ROX Peanut,MASTER,105승 94패 (52.76%),1점
벚 꽃,MASTER,81승 63패 (56.25%),1점
zgdndtx,MASTER,224승 197패 (53.21%),1점
Hes back 240905,MASTER,71승 51패 (58.20%),1점
나서스사령관,MASTER,61승 53패 (53.51%),1점
T1 EAI Clarice,MASTER,76승 59패 (56.30%),1점
ckdhslaklrx,MASTER,301승 263패 (53.37%),1점
전령좀치라면쳐요,MASTER,38승 22패 (63.33%),1점
SaymeHope,MASTER,104승 96패 (52.00%),1점
보이면죽인다,MASTER,84승 58패 (59.15%),1점
드리즐,MASTER,27승 16패 (62.79%),1점
전지적 독자 시점,MASTER,63승 44패 (58.88%),1점
팍 스,MASTER,60승 33패 (64.52%),1점
NewJeans,MASTER,173승 161패 (51.80%),1점
If we,MASTER,75승 71패 (51.37%),1점
난진짜잘했다니깐,MASTER,216승 184패 (54.00%),1점
진짜개별루야,MASTER,142승 91패 (60.94%),1점
황대인,MASTER,104승 90패 (53.61%),1점
제비다리고쳐주기,MASTER,363승 350패 (50.91%),1점
깅동우,MASTER,87승 72패 (54.72%),1점
Cinnamoroll,MASTER,38승 36패 (51.35%),1점
예삐곤듀심석대,MASTER,189승 136패 (58.15%),1점
퇴사한김에그마2,MASTER,125승 127패 (49.60%),1점
거제잉어킹,MASTER,106승 86패 (55.21%),1점
Gumayusi,MASTER,123승 94패 (56.68%),1점
Leiny,MASTER,50승 44패 (53.19%),1점
문 어,MASTER,178승 161패 (52.51%),1점
PPPAAA,MASTER,62승 57패 (52.10%),1점
a3129,MASTER,138승 109패 (55.87%),1점
tutu ovo,MASTER,53승 29패 (64.63%),1점
단비송,MASTER,160승 149패 (51.78%),1점
신짱구1,MASTER,93승 61패 (60.39%),1점
칠 전,MASTER,63승 47패 (57.27%),1점
파이크,MASTER,293승 297패 (49.66%),1점
FA hz,MASTER,343승 351패 (49.42%),1점
애웅 김애웅,MASTER,128승 137패 (48.30%),1점
My dream is Y0U,MASTER,75승 47패 (61.48%),1점
냠냠냠,MASTER,122승 140패 (46.56%),1점
민꼬질,MASTER,92승 90패 (50.55%),1점
listen to me,MASTER,100승 103패 (49.26%),1점
biackback,MASTER,52승 46패 (53.06%),1점
spiderklng,MASTER,102승 87패 (53.97%),1점
미모담당 김대우,MASTER,242승 246패 (49.59%),1점
테르프시,MASTER,65승 55패 (54.17%),1점
이길수있으면이겨,MASTER,61승 31패 (66.30%),1점
까악까악꺼억,MASTER,174승 149패 (53.87%),1점
네루마루,MASTER,66승 62패 (51.56%),1점
널나무나무나무,MASTER,66승 42패 (61.11%),1점
미안 고멘네,MASTER,114승 103패 (52.53%),1점
화려한 fu11 camp,MASTER,271승 262패 (50.84%),1점
밴들시티오소리,MASTER,91승 102패 (47.15%),1점
Orca3,MASTER,67승 51패 (56.78%),1점
세주니라고합니다람쥐,MASTER,287승 254패 (53.05%),1점
상처엔소금,MASTER,247승 220패 (52.89%),1점
Be able to do,MASTER,63승 57패 (52.50%),1점
봇치더록,MASTER,28승 14패 (66.67%),1점
원딜머리싹둑싹둑,MASTER,64승 53패 (54.70%),1점
againer,MASTER,29승 17패 (63.04%),1점
Rose,MASTER,181승 164패 (52.46%),1점
바보 같은 남자,MASTER,354승 335패 (51.38%),1점
래퍼의 삶,MASTER,320승 320패 (50.00%),1점
오리지널크래커,MASTER,80승 70패 (53.33%),1점
The Smith,MASTER,52승 31패 (62.65%),1점
발가락장군,MASTER,158승 142패 (52.67%),1점
납치의달인,MASTER,61승 52패 (53.98%),1점
피뜨루빠뜨루스틱,MASTER,156승 147패 (51.49%),1점
고양이 내꺼야,MASTER,181승 168패 (51.86%),1점
ccc07,MASTER,103승 69패 (59.88%),1점
아메리카노 존맛,MASTER,187승 156패 (54.52%),1점
hehehehehe,MASTER,73승 44패 (62.39%),1점
공정하게거래,MASTER,83승 82패 (50.30%),1점
구마유시,MASTER,71승 70패 (50.35%),1점
Chaoyue Shangdi,MASTER,114승 102패 (52.78%),1점
율 무,MASTER,102승 74패 (57.95%),1점
프로 원숭이,MASTER,38승 31패 (55.07%),1점
HoDDakE,MASTER,42승 32패 (56.76%),1점
남 균,MASTER,27승 18패 (60.00%),1점
세 아,MASTER,79승 61패 (56.43%),1점
일산 왕바우,MASTER,159승 111패 (58.89%),1점
후배위해주는선배,MASTER,345승 354패 (49.36%),1점
ishowspeed,MASTER,48승 22패 (68.57%),1점
소년과장 원딜러,MASTER,40승 27패 (59.70%),1점
no pink,MASTER,162승 151패 (51.76%),1점
와사비,MASTER,307승 300패 (50.58%),1점
장근국,MASTER,73승 54패 (57.48%),1점
바위게의습격,MASTER,161승 167패 (49.09%),1점
Bla й che,MASTER,134승 130패 (50.76%),1점
루 이,MASTER,51승 32패 (61.45%),1점
엄홍식,MASTER,175승 180패 (49.30%),1점
레 이,MASTER,145승 129패 (52.92%),1점
Sus4,MASTER,73승 70패 (51.05%),1점
따봉 람머스,MASTER,154승 148패 (50.99%),1점
o파트라슈o,MASTER,118승 129패 (47.77%),1점
상어친구죠스바,MASTER,93승 62패 (60.00%),1점
궁낭비쩌는수비니,MASTER,180승 154패 (53.89%),1점
비공gae,MASTER,138승 140패 (49.64%),1점
너가죠슴당,MASTER,106승 101패 (51.21%),1점
그게 딱 니수준zz,MASTER,58승 42패 (58.00%),1점
용병파이크,MASTER,325승 289패 (52.93%),1점
ToT,MASTER,43승 34패 (55.84%),1점
뉴진스,MASTER,216승 204패 (51.43%),1점
정글 괴롭히기,MASTER,117승 94패 (55.45%),1점
이상부,MASTER,39승 32패 (54.93%),1점
조 운,MASTER,88승 66패 (57.14%),1점
KuroSakura,MASTER,54승 26패 (67.50%),1점
잊지말자 그세월,MASTER,79승 74패 (51.63%),1점
Top,MASTER,149승 158패 (48.53%),1점
flover Day,MASTER,47승 27패 (63.51%),1점
T1 care,MASTER,75승 68패 (52.45%),1점
HLE Sensation,MASTER,265승 243패 (52.17%),1점
HLE Sensation,MASTER,265승 243패 (52.17%),1점
몸짱 형수씨,MASTER,180승 164패 (52.33%),1점
전투토끼 마이노,MASTER,67승 51패 (56.78%),1점
운빙광,MASTER,92승 63패 (59.35%),1점
나긋하게조용하게,MASTER,56승 50패 (52.83%),1점
BRO SokaRe,MASTER,79승 67패 (54.11%),1점
레전트로스,MASTER,95승 52패 (64.63%),1점
배진철,MASTER,182승 129패 (58.52%),1점
꽃 원딜,MASTER,175승 168패 (51.02%),1점
국밥왜먹음,MASTER,132승 108패 (55.00%),1점
쀼직빠직쀼직뿌욱,MASTER,28승 24패 (53.85%),1점
duburlacl,MASTER,127승 124패 (50.60%),1점
The Hell,MASTER,276승 271패 (50.46%),1점
Lv2 쭈구리,MASTER,93승 67패 (58.13%),1점
Sg4n,MASTER,199승 184패 (51.96%),1점
77l잉깡,MASTER,60승 47패 (56.07%),1점
znzn,MASTER,52승 37패 (58.43%),1점
레벨하이,MASTER,57승 53패 (51.82%),1점
바 이,MASTER,104승 90패 (53.61%),1점
억울MEN,MASTER,40승 31패 (56.34%),1점
설 아,MASTER,106승 109패 (49.30%),1점
골드로저,MASTER,45승 44패 (50.56%),1점
이리스,MASTER,49승 35패 (58.33%),1점
표현을 할 줄 몰라요,MASTER,112승 114패 (49.56%),1점
곰상수,MASTER,66승 50패 (56.90%),1점
이강준00,MASTER,151승 155패 (49.35%),1점
NEGA WATAAAAAAAA,MASTER,81승 58패 (58.27%),1점
MZ JUN,MASTER,48승 43패 (52.75%),1점
비로소 빛날,MASTER,216승 218패 (49.77%),1점
쉬다올게요,MASTER,228승 215패 (51.47%),1점
으 앙,MASTER,55승 46패 (54.46%),1점
립톤뽈살,MASTER,405승 420패 (49.09%),1점
날강도리안,MASTER,59승 42패 (58.42%),1점
Mia,MASTER,137승 140패 (49.46%),1점
시호쨩,MASTER,73승 60패 (54.89%),1점
백귀야행,MASTER,95승 87패 (52.20%),1점
롤하는남자 좋아,MASTER,157승 162패 (49.22%),1점
luv2s,MASTER,215승 204패 (51.31%),1점
빙백수룡검,MASTER,69승 42패 (62.16%),1점
Sorry boss,MASTER,92승 82패 (52.87%),1점
Ljx1,MASTER,445승 411패 (51.99%),1점
Save,MASTER,88승 64패 (57.89%),1점
안녕 난 김현서,MASTER,171승 146패 (53.94%),1점
낭만닥터 아크샨,MASTER,309승 273패 (53.09%),1점
뿔버섯,MASTER,263승 276패 (48.79%),1점
테 모,MASTER,102승 116패 (46.79%),1점
얼 찐,MASTER,198승 184패 (51.83%),1점
포 항,MASTER,297승 249패 (54.40%),1점
백업봐주는사람,MASTER,181승 174패 (50.99%),1점
규 달,MASTER,108승 105패 (50.70%),1점
얄미운데 귀여워,MASTER,137승 129패 (51.50%),1점
Astreira,MASTER,125승 92패 (57.60%),1점
정 글,MASTER,139승 123패 (53.05%),1점
노란색계란,MASTER,40승 17패 (70.18%),1점
T1 ZEUS,MASTER,141승 144패 (49.47%),1점
브라움 그 자체,MASTER,184승 168패 (52.27%),1점
구슬프게 울어줘,MASTER,304승 273패 (52.69%),1점
김민혁3,MASTER,148승 112패 (56.92%),1점
달고나맛 라떼,MASTER,32승 23패 (58.18%),1점
배고팡팡팡팡,MASTER,259승 260패 (49.90%),1점
JASS,MASTER,204승 175패 (53.83%),1점
Iucky game,MASTER,20승 8패 (71.43%),1점
정신병걸린탑라인,MASTER,99승 93패 (51.56%),1점
어리기만한년,MASTER,92승 83패 (52.57%),1점
이정우,MASTER,65승 36패 (64.36%),1점
강타й,MASTER,190승 190패 (50.00%),1점
소집해체까지 챌린저,MASTER,85승 67패 (55.92%),1점
오늘부터 내꿈은 너야,MASTER,255승 237패 (51.83%),1점
모카우유짱절미,MASTER,139승 126패 (52.45%),1점
Spell Checker,MASTER,134승 121패 (52.55%),1점
NucalhyupKR,MASTER,215승 233패 (47.99%),1점
낫배드낫굳,MASTER,29승 24패 (54.72%),1점
콧닥찌,MASTER,69승 61패 (53.08%),1점
섹시승원,MASTER,95승 87패 (52.20%),1점
Clutch weJust go,MASTER,168승 153패 (52.34%),1점
지훈아우승함하자,MASTER,204승 184패 (52.58%),1점
매일배고픈사람,MASTER,300승 304패 (49.67%),1점
디에스 이라이,MASTER,105승 109패 (49.07%),1점
Tryxilolz,MASTER,17승 8패 (68.00%),1점
라인피상황보고갱,MASTER,105승 103패 (50.48%),1점
비둘기원정대,MASTER,101승 92패 (52.33%),1점
꼬꼬갓,MASTER,165승 156패 (51.40%),1점
PPGRC,MASTER,77승 50패 (60.63%),1점
코 인,MASTER,117승 113패 (50.87%),1점
Lotus Knife,MASTER,214승 191패 (52.84%),1점
마 엘,MASTER,120승 115패 (51.06%),1점
ABCDEFYOU,MASTER,81승 73패 (52.60%),1점
반군 총잡이,MASTER,27승 20패 (57.45%),1점
로 거,MASTER,62승 63패 (49.60%),1점
습관처럼정글탓,MASTER,201승 190패 (51.41%),1점
會者定離去者必返,MASTER,76승 61패 (55.47%),1점
230615,MASTER,264승 252패 (51.16%),1점
wvvwvwvvvwwvvv,MASTER,114승 103패 (52.53%),1점
오 민태식이,MASTER,59승 47패 (55.66%),1점
쌔 신,MASTER,59승 40패 (59.60%),1점
최형규,MASTER,63승 60패 (51.22%),1점
원령이,MASTER,183승 153패 (54.46%),1점
딸 봉,MASTER,94승 82패 (53.41%),1점
기독교인들이좋아하는숫자예순하나,MASTER,52승 46패 (53.06%),1점
코 코,MASTER,70승 70패 (50.00%),1점
유미장인을꿈꾼디,MASTER,90승 81패 (52.63%),1점
좋은날오쟈TT,MASTER,41승 16패 (71.93%),1점
적의 뚝배기를 팍,MASTER,261승 241패 (51.99%),1점
귀살대 서승혁,MASTER,92승 85패 (51.98%),1점
b쌍따봉d,MASTER,94승 69패 (57.67%),1점
도왕한,MASTER,98승 70패 (58.33%),1점
헛세월,MASTER,46승 41패 (52.87%),1점
뉴진스음바페,MASTER,71승 59패 (54.62%),1점
January 12th,MASTER,35승 25패 (58.33%),1점
JSI 금형 프레스,MASTER,272승 266패 (50.56%),1점
도 구,MASTER,53승 49패 (51.96%),1점
델몬트 콜드,MASTER,71승 69패 (50.71%),1점
규 밍,MASTER,146승 140패 (51.05%),1점
mxmxmxmxmxm,MASTER,76승 53패 (58.91%),1점
쌀 근,MASTER,131승 129패 (50.38%),1점
김민찬,MASTER,114승 84패 (57.58%),1점
가 재,MASTER,190승 190패 (50.00%),1점
dsajkdgsakd,MASTER,43승 13패 (76.79%),1점
Need you,MASTER,241승 198패 (54.90%),1점
셈틀꾼,MASTER,101승 76패 (57.06%),1점
qweiouqjwioe,MASTER,54승 50패 (51.92%),1점
KoreanBignoseman,MASTER,73승 52패 (58.40%),1점
파인애플붕어빵,MASTER,243승 242패 (50.10%),1점
화과산 무클라,MASTER,251승 233패 (51.86%),1점
롤만함,MASTER,44승 35패 (55.70%),1점
숭임당,MASTER,288승 263패 (52.27%),1점
DRX Infested,MASTER,48승 37패 (56.47%),1점
너에게닿기를,MASTER,81승 56패 (59.12%),1점
인천강한남자,MASTER,180승 166패 (52.02%),1점
Gm1 with Cow,MASTER,181승 157패 (53.55%),1점
Loveydovey,MASTER,166승 166패 (50.00%),1점
FORDRICK        ,MASTER,51승 31패 (62.20%),1점
ABCDEFGHKL,MASTER,204승 146패 (58.29%),1점
카드게임,MASTER,79승 55패 (58.96%),1점
행운이올거야,MASTER,44승 25패 (63.77%),1점
왜 우리팀 이즈는 고아일까,MASTER,91승 52패 (63.64%),1점
랭크매치,MASTER,62승 45패 (57.94%),1점
위클리지한,MASTER,35승 17패 (67.31%),1점
아가크산테,MASTER,136승 137패 (49.82%),1점
나 김망치 아니다,MASTER,63승 39패 (61.76%),1점
천대광,MASTER,109승 104패 (51.17%),1점
용 용,MASTER,39승 17패 (69.64%),1점
mk뽀리투,MASTER,128승 99패 (56.39%),1점
진격의남성부,MASTER,280승 279패 (50.09%),1점
망나니,MASTER,85승 72패 (54.14%),1점
느낌 없는 망나니,MASTER,173승 138패 (55.63%),1점
보고십엇소,MASTER,306승 292패 (51.17%),1점
 DAM1NOISE,MASTER,22승 8패 (73.33%),1점
영  원,MASTER,77승 54패 (58.78%),1점
라미연,MASTER,223승 199패 (52.84%),1점
간밤간밤,MASTER,163승 142패 (53.44%),1점
찢는남자 박재형 ,MASTER,229승 188패 (54.92%),1점
엉덩이탐정,MASTER,367승 365패 (50.14%),1점
김 기 중 임,MASTER,108승 87패 (55.38%),1점
박지9,MASTER,181승 170패 (51.57%),1점
잼민석고,MASTER,76승 71패 (51.70%),1점
keria,MASTER,73승 59패 (55.30%),1점
1vsAll,MASTER,32승 30패 (51.61%),1점
도구다루는짐승남,MASTER,213승 193패 (52.46%),1점
코 코,MASTER,54승 35패 (60.67%),1점
BitterSweet,MASTER,30승 20패 (60.00%),1점
섹시한골반녀,MASTER,72승 45패 (61.54%),1점
육회먹고싶다,MASTER,102승 95패 (51.78%),1점
Daekyeon,MASTER,67승 51패 (56.78%),1점
우치하 김대현,MASTER,93승 85패 (52.25%),1점
신속정밀,MASTER,77승 54패 (58.78%),1점
골목대장명근이,MASTER,43승 31패 (58.11%),1점
Rabelais,MASTER,349승 352패 (49.79%),1점
2구로,MASTER,83승 67패 (55.33%),1점
meqtadzz,MASTER,143승 128패 (52.77%),1점
Cupid,MASTER,90승 89패 (50.28%),1점
수국좋아하는사람,MASTER,98승 94패 (51.04%),1점
엄마의동안비결,MASTER,174승 190패 (47.80%),1점
너네못믿는사람,MASTER,636승 627패 (50.36%),1점
해실스,MASTER,43승 40패 (51.81%),1점
Brennan,MASTER,37승 34패 (52.11%),1점
샛 삥,MASTER,80승 78패 (50.63%),1점
탈 렬,MASTER,32승 22패 (59.26%),1점
윌리안,MASTER,296승 288패 (50.68%),1점
애기쪼무래기S2,MASTER,86승 81패 (51.50%),1점
신원당,MASTER,49승 27패 (64.47%),1점
dlzotl,MASTER,120승 93패 (56.34%),1점
Frozen Fever,MASTER,130승 124패 (51.18%),1점
발가벗겨주마,MASTER,638승 638패 (50.00%),1점
서폿하면지는계정,MASTER,142승 116패 (55.04%),1점
랄 꿍,MASTER,194승 156패 (55.43%),1점
미드의지배자가렌,MASTER,123승 97패 (55.91%),1점
춘 수,MASTER,40승 29패 (57.97%),1점
알파카빠따맨,MASTER,54승 44패 (55.10%),1점
칭찬만주는나무,MASTER,102승 104패 (49.51%),1점
차태민,MASTER,111승 97패 (53.37%),1점
세또죽,MASTER,284승 282패 (50.18%),1점
abc1133,MASTER,241승 230패 (51.17%),1점
Newton,MASTER,67승 58패 (53.60%),1점
appton12,MASTER,88승 65패 (57.52%),1점
학 파,MASTER,40승 36패 (52.63%),1점
양해창,MASTER,45승 25패 (64.29%),1점
T1 MaRin,MASTER,81승 76패 (51.59%),1점
최현기,MASTER,107승 97패 (52.45%),1점
blacknightstar,MASTER,62승 60패 (50.82%),1점
용준꽃,MASTER,60승 42패 (58.82%),1점
더말린,MASTER,55승 51패 (51.89%),1점
PONY,MASTER,358승 362패 (49.72%),1점
협곡 레이번,MASTER,38승 35패 (52.05%),1점
달총이,MASTER,68승 51패 (57.14%),1점
심술떡두꺼비,MASTER,75승 62패 (54.74%),1점
qld 모으는 애쉬,MASTER,78승 70패 (52.70%),1점
26세 귤린이,MASTER,536승 512패 (51.15%),1점
지건 조이,MASTER,38승 33패 (53.52%),1점
달려라 노식,MASTER,113승 92패 (55.12%),1점
매켄지 포이,MASTER,102승 95패 (51.78%),1점
그저 후레이크,MASTER,43승 38패 (53.09%),1점
아쉬운요네,MASTER,238승 223패 (51.63%),1점
찡짱쫑 짜장면,MASTER,83승 70패 (54.25%),1점
그래 나 트롤이다,MASTER,229승 209패 (52.28%),1점
펄스건나문희,MASTER,89승 62패 (58.94%),1점
Velkoz,MASTER,199승 203패 (49.50%),1점
나보다미드커그모,MASTER,140승 139패 (50.18%),1점
너보다게임잘함,MASTER,23승 9패 (71.88%),1점
Aurora,MASTER,102승 99패 (50.75%),1점
Vauundy,MASTER,279승 289패 (49.12%),1점
show maker king,MASTER,94승 73패 (56.29%),1점
늘 잘하고 쉽다,MASTER,83승 67패 (55.33%),1점
롤잘하는젊은이,MASTER,108승 90패 (54.55%),1점
사랑한다고개련아,MASTER,16승 1패 (94.12%),1점
0vers,MASTER,40승 25패 (61.54%),1점
탈모원인협곡,MASTER,79승 74패 (51.63%),1점
3대5000 뽀삐,MASTER,126승 108패 (53.85%),1점
탱글용건,MASTER,71승 42패 (62.83%),1점
야경대,MASTER,278승 244패 (53.26%),1점
현 군,MASTER,41승 38패 (51.90%),1점
구 름,MASTER,84승 79패 (51.53%),1점
코뚱잉애인,MASTER,169승 147패 (53.48%),1점
The Sol Top,MASTER,156승 143패 (52.17%),1점
GCL,MASTER,67승 46패 (59.29%),1점
듀오아이디,MASTER,83승 65패 (56.08%),1점
센츄리,MASTER,80승 50패 (61.54%),1점
AJEAT,MASTER,63승 63패 (50.00%),1점
도 윤,MASTER,179승 151패 (54.24%),1점
178116,MASTER,33승 20패 (62.26%),1점
솜이는금쪽이,MASTER,125승 107패 (53.88%),1점
꼬물딱,MASTER,150승 140패 (51.72%),1점
꾼 맹 두,MASTER,77승 65패 (54.23%),1점
유튜브 하나비라,MASTER,166승 137패 (54.79%),1점
kkdzdbzd,MASTER,79승 58패 (57.66%),1점
아이유,MASTER,171승 169패 (50.29%),1점
hopeless,MASTER,304승 270패 (52.96%),1점
가 덕,MASTER,89승 86패 (50.86%),1점
Ho8,MASTER,29승 15패 (65.91%),1점
HIDE ON BUSH,MASTER,65승 50패 (56.52%),1점
치킨무 학살자,MASTER,120승 121패 (49.79%),1점
준식쿵야,MASTER,465승 485패 (48.95%),1점
자 크,MASTER,179승 160패 (52.80%),1점
최강변기 배수한,MASTER,66승 44패 (60.00%),1점
whity cat,MASTER,176승 139패 (55.87%),1점
Elise,MASTER,92승 87패 (51.40%),1점
씨몽키사육사,MASTER,348승 351패 (49.79%),1점
SuLa,MASTER,37승 27패 (57.81%),1점
더 샷업,MASTER,203승 176패 (53.56%),1점
멘탈을잡아,MASTER,82승 77패 (51.57%),1점
윤귀환,MASTER,127승 98패 (56.44%),1점
포카칩존맛탱,MASTER,149승 141패 (51.38%),1점
버섯머거,MASTER,32승 19패 (62.75%),1점
asdasdf,MASTER,323승 252패 (56.17%),1점
Death Whistle,MASTER,134승 140패 (48.91%),1점
맵리못해핑찍어줘,MASTER,92승 72패 (56.10%),1점
2025 임용합격,MASTER,272승 268패 (50.37%),1점
d0L0b,MASTER,91승 63패 (59.09%),1점
미니언은놔두라고,MASTER,54승 42패 (56.25%),1점
찬 혁,MASTER,106승 84패 (55.79%),1점
주녕이야,MASTER,69승 72패 (48.94%),1점
xhyco,MASTER,93승 61패 (60.39%),1점
펭 귄,MASTER,183승 179패 (50.55%),1점
정미란,MASTER,26승 11패 (70.27%),1점
Ranch,MASTER,72승 55패 (56.69%),1점
딸기뚜와뚜,MASTER,110승 97패 (53.14%),1점
신은빈박준언,MASTER,151승 107패 (58.53%),1점
뼈로가는로션,MASTER,167승 167패 (50.00%),1점
크로이아,MASTER,152승 129패 (54.09%),1점
특별한마스터,MASTER,123승 100패 (55.16%),1점
토마토냥냥,MASTER,74승 45패 (62.18%),1점
스킨줘,MASTER,136승 112패 (54.84%),1점
지하강가지하강,MASTER,155승 139패 (52.72%),1점
기적의리롤,MASTER,37승 14패 (72.55%),1점
우아의아빠,MASTER,238승 240패 (49.79%),1점
떵니꾸,MASTER,70승 65패 (51.85%),1점
야한미남,MASTER,363승 331패 (52.31%),1점
화사첨족,MASTER,36승 21패 (63.16%),1점
아재는 싫어요,MASTER,74승 75패 (49.66%),1점
노력은배신안함,MASTER,89승 74패 (54.60%),1점
타리송,MASTER,94승 64패 (59.49%),1점
남가뭄,MASTER,62승 61패 (50.41%),1점
taiwanad,MASTER,172승 160패 (51.81%),1점
응애 나 애기왕댜,MASTER,115승 107패 (51.80%),1점
XXAS,MASTER,41승 32패 (56.16%),1점
qzqzz,MASTER,113승 101패 (52.80%),1점
안 휘,MASTER,59승 58패 (50.43%),1점
김게이란,MASTER,176승 148패 (54.32%),1점
포기하지않는영웅,MASTER,187승 167패 (52.82%),1점
파리윙윙,MASTER,106승 84패 (55.79%),1점
정채산,MASTER,140승 132패 (51.47%),1점
3성 벨베스,MASTER,242승 232패 (51.05%),1점
조이현,MASTER,183승 162패 (53.04%),1점
없던종교생기는겜,MASTER,284승 276패 (50.71%),1점
Simples Honey,MASTER,144승 145패 (49.83%),1점
현 진,MASTER,160승 134패 (54.42%),1점
정글탑,MASTER,122승 120패 (50.41%),1점
Ditto,MASTER,237승 258패 (47.88%),1점
Mental Battle,MASTER,45승 32패 (58.44%),1점
SQQQ무한물타기,MASTER,78승 85패 (47.85%),1점
공군전역서준혁,MASTER,130승 124패 (51.18%),1점
1글자닉넴,MASTER,47승 47패 (50.00%),1점
백양고 1짱,MASTER,127승 101패 (55.70%),1점
유형규,MASTER,184승 174패 (51.40%),1점
Dunbreakable,MASTER,247승 230패 (51.78%),1점
lol잘해요,MASTER,84승 67패 (55.63%),1점
Fizz Maker,MASTER,66승 53패 (55.46%),1점
The des Alizes,MASTER,68승 46패 (59.65%),1점
차누기,MASTER,125승 116패 (51.87%),1점
Uniq R Coach,MASTER,148승 128패 (53.62%),1점
휘 니,MASTER,60승 46패 (56.60%),1점
WIZ,MASTER,202승 200패 (50.25%),1점
말은 언제나 쉽지,MASTER,73승 68패 (51.77%),1점
다시태어난아이,MASTER,71승 71패 (50.00%),1점
날 씨,MASTER,106승 103패 (50.72%),1점
유키츠네,MASTER,72승 26패 (73.47%),1점
아임재렛,MASTER,147승 137패 (51.76%),1점
룰 러,MASTER,206승 175패 (54.07%),1점
mun hui me,MASTER,57승 47패 (54.81%),1점
Oozora,MASTER,534승 543패 (49.58%),1점
나도바텀할래,MASTER,44승 38패 (53.66%),1점
까마귀는 길조다,MASTER,61승 54패 (53.04%),1점
유니의 이중생활 ,MASTER,235승 219패 (51.76%),1점
bob kim,MASTER,237승 232패 (50.53%),1점
은 타,MASTER,78승 65패 (54.55%),1점
응 애,MASTER,49승 32패 (60.49%),1점
정글가는따뚜,MASTER,102승 70패 (59.30%),1점
여자랑은 못하겠다,MASTER,76승 71패 (51.70%),1점
최응도,MASTER,251승 203패 (55.29%),1점
뭐시중혼디,MASTER,86승 66패 (56.58%),1점
대전의 정글,MASTER,137승 113패 (54.80%),1점
정 코기,MASTER,92승 73패 (55.76%),1점
신명해,MASTER,375승 365패 (50.68%),1점
피치레몬블랜디드,MASTER,44승 33패 (57.14%),1점
루 나,MASTER,100승 105패 (48.78%),1점
뒷 돌 갱,MASTER,100승 106패 (48.54%),1점
량 이,MASTER,133승 113패 (54.07%),1점
Iady,MASTER,225승 203패 (52.57%),1점
태뚜시,MASTER,127승 112패 (53.14%),1점
키만 천상계,MASTER,111승 108패 (50.68%),1점
가슴에화가많을껄,MASTER,154승 144패 (51.68%),1점
열쇠좀 줘라,MASTER,225승 191패 (54.09%),1점
Le Violette,MASTER,46승 31패 (59.74%),1점
빌 에번스,MASTER,43승 30패 (58.90%),1점
웅무무,MASTER,77승 71패 (52.03%),1점
태 븐,MASTER,71승 69패 (50.71%),1점
집중해김량현,MASTER,121승 111패 (52.16%),1점
