name,tear,rate,score
zyp,GRANDMASTER,98승 65패 (60.12%),729점
결 혼,GRANDMASTER,389승 361패 (51.87%),727점
mashushu,GRANDMASTER,126승 93패 (57.53%),727점
drx kimJG,GRANDMASTER,112승 77패 (59.26%),727점
lactea420,GRANDMASTER,186승 162패 (53.45%),727점
역천괴,GRANDMASTER,217승 192패 (53.06%),727점
역시폭군,GRANDMASTER,222승 201패 (52.48%),726점
사냥꾼,GRANDMASTER,196승 159패 (55.21%),726점
Pobelter7,GRANDMASTER,344승 289패 (54.34%),725점
사 용 수,GRANDMASTER,129승 92패 (58.37%),725점
길상이,GRANDMASTER,274승 237패 (53.62%),724점
NS Jiwoo,GRANDMASTER,206승 184패 (52.82%),724점
DK Lucid,GRANDMASTER,168승 138패 (54.90%),724점
진짜루여,GRANDMASTER,170승 140패 (54.84%),724점
Just Again,GRANDMASTER,189승 157패 (54.62%),724점
xiaoshengnaideli,GRANDMASTER,225승 169패 (57.11%),723점
언더덕,GRANDMASTER,231승 196패 (54.10%),723점
wo ban zui,GRANDMASTER,200승 167패 (54.50%),722점
이성조,GRANDMASTER,285승 267패 (51.63%),722점
QQ3076142849,GRANDMASTER,243승 211패 (53.52%),720점
잠자기싫다,GRANDMASTER,144승 102패 (58.54%),719점
피치피치빔,GRANDMASTER,116승 78패 (59.79%),719점
PLDT,GRANDMASTER,205승 121패 (62.88%),718점
믿을수있는건 나,GRANDMASTER,295승 268패 (52.40%),717점
Karios rod grime,GRANDMASTER,273승 246패 (52.60%),717점
ding ji AD,GRANDMASTER,185승 156패 (54.25%),717점
dooo3,GRANDMASTER,112승 52패 (68.29%),717점
바위주머니,GRANDMASTER,162승 122패 (57.04%),717점
NRG Dhokla,GRANDMASTER,237승 197패 (54.61%),716점
йejbazz,GRANDMASTER,215승 180패 (54.43%),716점
LCLC fans,GRANDMASTER,301승 265패 (53.18%),716점
모든것을극한으로,GRANDMASTER,235승 191패 (55.16%),714점
tupac shakur1,GRANDMASTER,340승 308패 (52.47%),714점
튼튼짱짱만욱,GRANDMASTER,215승 179패 (54.57%),714점
Mr Unstuck,GRANDMASTER,184승 132패 (58.23%),714점
hei si yyds,GRANDMASTER,223승 199패 (52.84%),713점
Kim Sang Hoon,GRANDMASTER,303승 281패 (51.88%),711점
KT Castle,GRANDMASTER,233승 214패 (52.13%),711점
지는날을보고싶다,GRANDMASTER,196승 169패 (53.70%),710점
진조 알퀘이드 ,GRANDMASTER,246승 213패 (53.59%),710점
real gankster,GRANDMASTER,349승 321패 (52.09%),710점
Kujo Miki,GRANDMASTER,80승 49패 (62.02%),709점
yskmismyson,GRANDMASTER,143승 117패 (55.00%),709점
Assasiй,GRANDMASTER,247승 221패 (52.78%),707점
LLL Croc,GRANDMASTER,131승 112패 (53.91%),706점
00동현,GRANDMASTER,178승 138패 (56.33%),706점
노정택,GRANDMASTER,232승 210패 (52.49%),706점
mingzhongzhuding,GRANDMASTER,191승 163패 (53.95%),706점
즐겁지는 못해서,GRANDMASTER,155승 115패 (57.41%),706점
pop9,GRANDMASTER,286승 256패 (52.77%),706점
huyu93,GRANDMASTER,144승 113패 (56.03%),706점
어리고싶다,GRANDMASTER,245승 226패 (52.02%),706점
Park ChannWook,GRANDMASTER,114승 70패 (61.96%),705점
hard to be human,GRANDMASTER,127승 91패 (58.26%),705점
조광희,GRANDMASTER,132승 100패 (56.90%),705점
CarpeiDiem,GRANDMASTER,245승 221패 (52.58%),704점
PRX something1,GRANDMASTER,115승 53패 (68.45%),704점
MlDMlD,GRANDMASTER,179승 134패 (57.19%),704점
8917,GRANDMASTER,283승 254패 (52.70%),703점
봇지의임금님랭킹,GRANDMASTER,239승 210패 (53.23%),702점
Sung Eun,GRANDMASTER,209승 175패 (54.43%),702점
베란다건조대,GRANDMASTER,103승 71패 (59.20%),701점
재미없다12,GRANDMASTER,193승 167패 (53.61%),700점
Changmo fans,GRANDMASTER,150승 112패 (57.25%),698점
나는 멍청이 우우,GRANDMASTER,267승 242패 (52.46%),698점
ASDCTR,GRANDMASTER,225승 188패 (54.48%),698점
난모든것에서Bear,GRANDMASTER,178승 155패 (53.45%),698점
gewen,GRANDMASTER,200승 168패 (54.35%),697점
KR chicken eater,GRANDMASTER,163승 121패 (57.39%),697점
haiyaonuli,GRANDMASTER,271승 249패 (52.12%),697점
차돌이슈,GRANDMASTER,150승 111패 (57.47%),697점
bababaabam,GRANDMASTER,95승 64패 (59.75%),696점
Rascal,GRANDMASTER,178승 158패 (52.98%),696점
긴장해라쇼메이커,GRANDMASTER,480승 456패 (51.28%),695점
지고싶으면지면돼,GRANDMASTER,273승 239패 (53.32%),695점
극도쾌락,GRANDMASTER,167승 134패 (55.48%),695점
Zereal,GRANDMASTER,177승 150패 (54.13%),694점
Carius,GRANDMASTER,284승 249패 (53.28%),693점
DWG Ghost,GRANDMASTER,257승 224패 (53.43%),693점
역천괴예,GRANDMASTER,102승 67패 (60.36%),692점
G2 Shanks,GRANDMASTER,119승 76패 (61.03%),691점
KANED,GRANDMASTER,402승 374패 (51.80%),690점
아포칼립스대환영,GRANDMASTER,102승 73패 (58.29%),690점
beishang,GRANDMASTER,234승 201패 (53.79%),690점
SidaRim,GRANDMASTER,468승 439패 (51.60%),690점
hy3,GRANDMASTER,347승 305패 (53.22%),689점
간다라쿤다,GRANDMASTER,142승 110패 (56.35%),689점
뚱뚜루뚱 뚱이,GRANDMASTER,198승 146패 (57.56%),689점
백수 연수,GRANDMASTER,456승 427패 (51.64%),688점
운영 잘 못함,GRANDMASTER,121승 89패 (57.62%),688점
Bad End,GRANDMASTER,240승 215패 (52.75%),687점
GALBRO,GRANDMASTER,313승 286패 (52.25%),687점
BDSnuc,GRANDMASTER,97승 59패 (62.18%),686점
kakaxi7,GRANDMASTER,348승 282패 (55.24%),683점
서폿챔추천좀,GRANDMASTER,198승 168패 (54.10%),683점
supaakuru,GRANDMASTER,188승 159패 (54.18%),683점
L1sure,GRANDMASTER,168승 130패 (56.38%),683점
Dam ADC,GRANDMASTER,100승 74패 (57.47%),683점
Kaostanza,GRANDMASTER,223승 186패 (54.52%),682점
잇끼꿍꿍이,GRANDMASTER,124승 87패 (58.77%),682점
블루리쉬잘해요,GRANDMASTER,126승 93패 (57.53%),681점
DODARI,GRANDMASTER,142승 102패 (58.20%),681점
Takey99,GRANDMASTER,159승 127패 (55.59%),680점
Lucky WhaleShark,GRANDMASTER,192승 159패 (54.70%),680점
상처꽃,GRANDMASTER,235승 211패 (52.69%),679점
일 편,GRANDMASTER,182승 149패 (54.98%),679점
really luv u,GRANDMASTER,307승 279패 (52.39%),678점
고려대 꽃미남,GRANDMASTER,186승 155패 (54.55%),677점
Ilumiss,GRANDMASTER,103승 68패 (60.23%),676점
지는건 싫으니깐,GRANDMASTER,78승 44패 (63.93%),676점
lanl,GRANDMASTER,167승 132패 (55.85%),675점
숨바꼭질,GRANDMASTER,188승 144패 (56.63%),674점
난 부셔지지 않아,GRANDMASTER,266승 237패 (52.88%),674점
DouYu Molihua,GRANDMASTER,145승 121패 (54.51%),674점
Slow pIay,GRANDMASTER,227승 192패 (54.18%),674점
아프리카 러밀,GRANDMASTER,448승 413패 (52.03%),674점
NS HH,GRANDMASTER,215승 193패 (52.70%),673점
주니어 네키,GRANDMASTER,148승 124패 (54.41%),673점
한알한알달,GRANDMASTER,280승 237패 (54.16%),672점
하늘 아래 푸르름,GRANDMASTER,298승 263패 (53.12%),672점
Jchu,GRANDMASTER,175승 135패 (56.45%),672점
tun king,GRANDMASTER,229승 200패 (53.38%),671점
어중이 땡중이,GRANDMASTER,421승 396패 (51.53%),671점
HSG guardian1,GRANDMASTER,104승 64패 (61.90%),670점
청출어람3,GRANDMASTER,244승 225패 (52.03%),669점
Mg m1d,GRANDMASTER,270승 237패 (53.25%),668점
asdkjfhgfasd,GRANDMASTER,357승 335패 (51.59%),668점
treatz,GRANDMASTER,93승 53패 (63.70%),667점
AfreecaTV 김병코,GRANDMASTER,189승 159패 (54.31%),667점
Vyan,GRANDMASTER,104승 64패 (61.90%),666점
나는수달이좋아,GRANDMASTER,249승 219패 (53.21%),666점
uiyyi,GRANDMASTER,366승 302패 (54.79%),665점
아브레,GRANDMASTER,71승 39패 (64.55%),665점
1 cent top,GRANDMASTER,148승 113패 (56.70%),665점
DRX Fr0g,GRANDMASTER,176승 153패 (53.50%),664점
허리피고게임하쟈,GRANDMASTER,135승 96패 (58.44%),664점
jia xian9 di,GRANDMASTER,407승 378패 (51.85%),663점
Du bian che,GRANDMASTER,164승 138패 (54.30%),663점
lIlIlIllIllIllI,GRANDMASTER,184승 114패 (61.74%),663점
Re I Am,GRANDMASTER,165승 138패 (54.46%),663점
Allo1,GRANDMASTER,447승 416패 (51.80%),662점
항상못하기,GRANDMASTER,128승 86패 (59.81%),662점
override3,GRANDMASTER,340승 311패 (52.23%),659점
98233314del,GRANDMASTER,136승 109패 (55.51%),658점
Just try positiv,GRANDMASTER,122승 79패 (60.70%),658점
qkfkadmlskfk,GRANDMASTER,156승 118패 (56.93%),658점
QianBenYing1,GRANDMASTER,173승 127패 (57.67%),658점
투정꾼 ,GRANDMASTER,183승 157패 (53.82%),657점
땃쥐의기막힌모험,GRANDMASTER,336승 313패 (51.77%),656점
훈련병 최현규,GRANDMASTER,194승 158패 (55.11%),656점
weioai,GRANDMASTER,258승 213패 (54.78%),656점
scaaio,GRANDMASTER,179승 148패 (54.74%),655점
sdawxl,GRANDMASTER,108승 69패 (61.02%),655점
Vauйdy,GRANDMASTER,203승 171패 (54.28%),655점
afreeca 김태연 ,GRANDMASTER,284승 263패 (51.92%),654점
qwseresdfzxccvsd,GRANDMASTER,293승 271패 (51.95%),653점
JustLikeTahtKR,GRANDMASTER,400승 366패 (52.22%),652점
신뢰 믿음 함께,GRANDMASTER,502승 468패 (51.75%),652점
General irel,GRANDMASTER,270승 245패 (52.43%),652점
PkUU,GRANDMASTER,167승 137패 (54.93%),652점
jmpm,GRANDMASTER,199승 176패 (53.07%),651점
szpt,GRANDMASTER,171승 140패 (54.98%),651점
나는참지않습니댜,GRANDMASTER,120승 79패 (60.30%),651점
펭 무,GRANDMASTER,82승 48패 (63.08%),650점
어쩔마문,GRANDMASTER,256승 230패 (52.67%),650점
Focalors333,GRANDMASTER,257승 231패 (52.66%),649점
selfish 1996,GRANDMASTER,127승 88패 (59.07%),649점
LiZhenHaoUZx04,GRANDMASTER,265승 243패 (52.17%),648점
물다이아,GRANDMASTER,95승 62패 (60.51%),648점
노력을 실력으로,GRANDMASTER,197승 177패 (52.67%),648점
BnuJ,GRANDMASTER,115승 70패 (62.16%),647점
lIll Cray,GRANDMASTER,134승 103패 (56.54%),645점
백 결,GRANDMASTER,119승 81패 (59.50%),645점
유돗개,GRANDMASTER,123승 90패 (57.75%),645점
yuedu,GRANDMASTER,103승 74패 (58.19%),644점
내 여자는 서려닝,GRANDMASTER,287승 244패 (54.05%),642점
김민교 수제자,GRANDMASTER,137승 112패 (55.02%),642점
can i ad plz,GRANDMASTER,141승 107패 (56.85%),642점
섹 지,GRANDMASTER,175승 143패 (55.03%),642점
밀리마스,GRANDMASTER,308승 275패 (52.83%),642점
dddwan,GRANDMASTER,226승 201패 (52.93%),642점
Imagine Legends,GRANDMASTER,235승 206패 (53.29%),642점
G2 Straw hat,GRANDMASTER,131승 94패 (58.22%),641점
RADAR1,GRANDMASTER,104승 70패 (59.77%),641점
피그도그,GRANDMASTER,174승 145패 (54.55%),640점
peng mum,GRANDMASTER,355승 295패 (54.62%),639점
기도하세요,GRANDMASTER,154승 117패 (56.83%),639점
가서 부숴라,GRANDMASTER,79승 48패 (62.20%),639점
Saberz,GRANDMASTER,178승 154패 (53.61%),639점
JKASDXLDKASL,GRANDMASTER,215승 185패 (53.75%),638점
jla xiang di,GRANDMASTER,270승 206패 (56.72%),638점
Fzz gege,GRANDMASTER,302승 275패 (52.34%),638점
미친남자 윤석훈,GRANDMASTER,257승 211패 (54.91%),637점
asdqwetmf,GRANDMASTER,165승 133패 (55.37%),637점
Juйwon,GRANDMASTER,117승 86패 (57.64%),636점
BRO Enosh,GRANDMASTER,478승 458패 (51.07%),636점
grieve sea,GRANDMASTER,197승 134패 (59.52%),636점
딸기따르트으,GRANDMASTER,491승 467패 (51.25%),634점
gnoeiwngonge,GRANDMASTER,433승 353패 (55.09%),634점
갈과 배 음료,GRANDMASTER,279승 249패 (52.84%),634점
zhulinlin09,GRANDMASTER,115승 77패 (59.90%),634점
못가못가,GRANDMASTER,245승 214패 (53.38%),633점
aierlanxiaozhu,GRANDMASTER,143승 123패 (53.76%),632점
헤 돈,GRANDMASTER,132승 99패 (57.14%),632점
Capoo,GRANDMASTER,118승 89패 (57.00%),632점
Yursan20010522,GRANDMASTER,188승 159패 (54.18%),631점
fogao 4 boca,GRANDMASTER,87승 47패 (64.93%),631점
NO DO NO DIE,GRANDMASTER,184승 162패 (53.18%),631점
ENGLISH PLS,GRANDMASTER,121승 50패 (70.76%),631점
범사섭수관용,GRANDMASTER,105승 70패 (60.00%),630점
첫째키아나여왕,GRANDMASTER,182승 152패 (54.49%),630점
삶은호락하지않아,GRANDMASTER,185승 158패 (53.94%),630점
젱 글,GRANDMASTER,362승 332패 (52.16%),630점
고요한 공주,GRANDMASTER,205승 181패 (53.11%),629점
염소 그리핀,GRANDMASTER,516승 485패 (51.55%),628점
xi1,GRANDMASTER,353승 331패 (51.61%),628점
SIQOND,GRANDMASTER,147승 103패 (58.80%),627점
미느성,GRANDMASTER,530승 495패 (51.71%),627점
jkjkjkjkk,GRANDMASTER,362승 324패 (52.77%),627점
여긴중국서버인가,GRANDMASTER,318승 283패 (52.91%),626점
lbd3,GRANDMASTER,169승 146패 (53.65%),626점
SOODAйGKIM,GRANDMASTER,231승 201패 (53.47%),626점
ShrimpVicious,GRANDMASTER,270승 243패 (52.63%),626점
YuumiKiller3,GRANDMASTER,130승 102패 (56.03%),626점
생각이 통달하다,GRANDMASTER,362승 331패 (52.24%),625점
Dentist AD,GRANDMASTER,239승 205패 (53.83%),624점
멋들어지세요,GRANDMASTER,242승 215패 (52.95%),623점
rooosyzh09,GRANDMASTER,232승 206패 (52.97%),623점
안태준은살아있다,GRANDMASTER,212승 183패 (53.67%),623점
G1psyDanger,GRANDMASTER,383승 356패 (51.83%),622점
jia x1ang di,GRANDMASTER,235승 214패 (52.34%),622점
piop5,GRANDMASTER,234승 209패 (52.82%),621점
난 숙제할것이요,GRANDMASTER,209승 167패 (55.59%),621점
Lotsoo,GRANDMASTER,474승 444패 (51.63%),620점
불멸의 영웅 율드,GRANDMASTER,423승 385패 (52.35%),620점
우치하 홍창현,GRANDMASTER,168승 130패 (56.38%),620점
RANGED SUP NPC,GRANDMASTER,195승 162패 (54.62%),619점
나태 현진,GRANDMASTER,133승 99패 (57.33%),619점
해강고 원딜,GRANDMASTER,144승 117패 (55.17%),619점
qingshu y,GRANDMASTER,212승 187패 (53.13%),618점
하준상,GRANDMASTER,151승 130패 (53.74%),618점
zpkfmxkwa,GRANDMASTER,370승 331패 (52.78%),617점
Nobody Knows Me,GRANDMASTER,262승 228패 (53.47%),617점
xixibaby,GRANDMASTER,288승 269패 (51.71%),616점
nAts2,GRANDMASTER,123승 81패 (60.29%),616점
배그비제이,GRANDMASTER,164승 140패 (53.95%),615점
고배달,GRANDMASTER,429승 404패 (51.50%),615점
Ji Hyoung,GRANDMASTER,158승 123패 (56.23%),615점
땅우양,GRANDMASTER,266승 239패 (52.67%),614점
강약약강협곡,GRANDMASTER,342승 301패 (53.19%),614점
러 러,GRANDMASTER,311승 268패 (53.71%),614점
EllISKING,GRANDMASTER,113승 83패 (57.65%),614점
Dorian3,GRANDMASTER,477승 452패 (51.35%),613점
rainbow08,GRANDMASTER,266승 235패 (53.09%),613점
박술통,GRANDMASTER,202승 169패 (54.45%),613점
Fayy,GRANDMASTER,133승 110패 (54.73%),611점
eeeLeee,GRANDMASTER,206승 181패 (53.23%),611점
KEYL272,GRANDMASTER,173승 133패 (56.54%),610점
zzibaby,GRANDMASTER,162승 114패 (58.70%),610점
flancee,GRANDMASTER,186승 147패 (55.86%),609점
꿈을못꿔나는,GRANDMASTER,176승 118패 (59.86%),609점
Daiki Aomine,GRANDMASTER,209승 184패 (53.18%),609점
luck guo,GRANDMASTER,347승 293패 (54.22%),608점
IIIlIIlIIIlll,GRANDMASTER,76승 40패 (65.52%),608점
ananbaby,GRANDMASTER,173승 154패 (52.91%),608점
SRTSS,GRANDMASTER,201승 164패 (55.07%),608점
학교 앞 놀이터,GRANDMASTER,155승 136패 (53.26%),608점
BRO A TOP,GRANDMASTER,391승 365패 (51.72%),607점
패치가가장강하다,GRANDMASTER,134승 88패 (60.36%),607점
dfdsfgdsfsdga,GRANDMASTER,216승 189패 (53.33%),607점
skstjdrhd,GRANDMASTER,371승 344패 (51.89%),606점
채팅과핑x,GRANDMASTER,110승 78패 (58.51%),606점
루시우스의 하인,GRANDMASTER,293승 268패 (52.23%),605점
꺾인 마음,GRANDMASTER,138승 114패 (54.76%),605점
울팀개못함진짜,GRANDMASTER,174승 142패 (55.06%),604점
여찬호,GRANDMASTER,272승 240패 (53.12%),604점
wont lie to you,GRANDMASTER,174승 115패 (60.21%),604점
йex,GRANDMASTER,158승 108패 (59.40%),604점
과일먹기,GRANDMASTER,156승 112패 (58.21%),604점
옐론드,GRANDMASTER,146승 116패 (55.73%),604점
빠 르,GRANDMASTER,109승 78패 (58.29%),604점
이 차가 식기전에,GRANDMASTER,190승 176패 (51.91%),603점
zhang shun fei 2,GRANDMASTER,238승 223패 (51.63%),603점
emeng,GRANDMASTER,122승 84패 (59.22%),603점
Kiw1 doctor,GRANDMASTER,245승 224패 (52.24%),602점
끝난 이야기,GRANDMASTER,239승 215패 (52.64%),602점
땅굴팀 TOP,GRANDMASTER,140승 81패 (63.35%),602점
오돌추,GRANDMASTER,77승 39패 (66.38%),602점
kfo,GRANDMASTER,477승 442패 (51.90%),602점
dystopian27,GRANDMASTER,374승 340패 (52.38%),601점
asdfafweqr,GRANDMASTER,164승 126패 (56.55%),601점
유키노 고양이,GRANDMASTER,223승 196패 (53.22%),601점
소년가장원시인,GRANDMASTER,65승 32패 (67.01%),600점
Su Muqiu,GRANDMASTER,435승 398패 (52.22%),600점
상록중,GRANDMASTER,341승 310패 (52.38%),599점
솔킬본능,GRANDMASTER,141승 106패 (57.09%),599점
wkeitj,GRANDMASTER,291승 251패 (53.69%),598점
SinkingendlessIy,GRANDMASTER,176승 146패 (54.66%),598점
starry sky 2,GRANDMASTER,137승 79패 (63.43%),598점
강하다 별,GRANDMASTER,295승 272패 (52.03%),597점
zxcjxzknqr,GRANDMASTER,219승 192패 (53.28%),597점
열정은 식지 않아,GRANDMASTER,174승 151패 (53.54%),597점
SimYm3b24,GRANDMASTER,202승 174패 (53.72%),597점
닉네임 유리,GRANDMASTER,253승 229패 (52.49%),597점
독행협,GRANDMASTER,129승 99패 (56.58%),596점
720Cloud,GRANDMASTER,175승 130패 (57.38%),595점
넥스트 챌린지,GRANDMASTER,82승 49패 (62.60%),595점
cSeRo,GRANDMASTER,181승 154패 (54.03%),595점
임뱅딘,GRANDMASTER,179승 149패 (54.57%),595점
잎줄기,GRANDMASTER,127승 96패 (56.95%),595점
xiao ma bao li,GRANDMASTER,137승 102패 (57.32%),594점
DDDDECADE,GRANDMASTER,231승 200패 (53.60%),594점
LFT ALL Region,GRANDMASTER,357승 333패 (51.74%),594점
WildTurtle,GRANDMASTER,97승 60패 (61.78%),594점
얼밤불밤,GRANDMASTER,113승 86패 (56.78%),594점
벨베슥,GRANDMASTER,121승 86패 (58.45%),594점
VGYoudang,GRANDMASTER,492승 468패 (51.25%),593점
Broadly,GRANDMASTER,206승 181패 (53.23%),593점
DRXVIICHAN,GRANDMASTER,185승 124패 (59.87%),593점
zuo ge mo wang,GRANDMASTER,582승 553패 (51.28%),593점
런던의 주인 첼시,GRANDMASTER,199승 170패 (53.93%),593점
SouthwindZz2,GRANDMASTER,87승 57패 (60.42%),592점
kid doll,GRANDMASTER,151승 116패 (56.55%),592점
fow 1 page,GRANDMASTER,262승 234패 (52.82%),591점
wo naozi buhao,GRANDMASTER,136승 107패 (55.97%),591점
관 모,GRANDMASTER,408승 389패 (51.19%),591점
DK Jinbeom,GRANDMASTER,430승 409패 (51.25%),590점
gxh3,GRANDMASTER,224승 200패 (52.83%),590점
하이머딩동,GRANDMASTER,133승 97패 (57.83%),590점
PrettySavageRose,GRANDMASTER,87승 56패 (60.84%),589점
팀을탓하지말것,GRANDMASTER,183승 157패 (53.82%),588점
등을 보이지 말것,GRANDMASTER,82승 32패 (71.93%),587점
Jinjt de juren,GRANDMASTER,152승 114패 (57.14%),587점
잠자는 일반인,GRANDMASTER,225승 204패 (52.45%),586점
jqjin,GRANDMASTER,237승 213패 (52.67%),586점
1Jiang,GRANDMASTER,382승 356패 (51.76%),585점
cat hui,GRANDMASTER,167승 138패 (54.75%),585점
쌩배십련아,GRANDMASTER,229승 192패 (54.39%),585점
Thisisbear,GRANDMASTER,206승 178패 (53.65%),585점
discipiinarian,GRANDMASTER,223승 195패 (53.35%),584점
옴므의음모,GRANDMASTER,357승 335패 (51.59%),584점
포식자,GRANDMASTER,63승 31패 (67.02%),583점
딜서폿 꿀잼,GRANDMASTER,170승 143패 (54.31%),583점
0670,GRANDMASTER,235승 178패 (56.90%),582점
Twitch 전이콜,GRANDMASTER,111승 83패 (57.22%),582점
DreamerAnt,GRANDMASTER,204승 178패 (53.40%),582점
어린이즈,GRANDMASTER,265승 237패 (52.79%),581점
조관우급 틀 설치,GRANDMASTER,123승 92패 (57.21%),580점
HLE Antimage,GRANDMASTER,312승 289패 (51.91%),580점
협곡최약미드필더,GRANDMASTER,226승 187패 (54.72%),580점
Jerrya,GRANDMASTER,124승 95패 (56.62%),580점
mingoy,GRANDMASTER,142승 116패 (55.04%),579점
딸기퇴소,GRANDMASTER,122승 90패 (57.55%),579점
유눠니,GRANDMASTER,195승 166패 (54.02%),578점
심찬규,GRANDMASTER,151승 125패 (54.71%),578점
코뚱잉,GRANDMASTER,287승 252패 (53.25%),577점
에이 R 티,GRANDMASTER,163승 136패 (54.52%),577점
보스고영희,GRANDMASTER,219승 184패 (54.34%),576점
제주사는치매청년,GRANDMASTER,203승 174패 (53.85%),574점
태 경,GRANDMASTER,117승 88패 (57.07%),574점
Chancedong,GRANDMASTER,98승 73패 (57.31%),574점
asdfghjkllkjhgf,GRANDMASTER,219승 188패 (53.81%),573점
benbendexiaohai,GRANDMASTER,136승 104패 (56.67%),573점
zyh7,GRANDMASTER,291승 236패 (55.22%),573점
kuluomi,GRANDMASTER,347승 321패 (51.95%),573점
나라카일,GRANDMASTER,184승 162패 (53.18%),572점
FA Kingdom,GRANDMASTER,244승 220패 (52.59%),572점
Kadal,GRANDMASTER,363승 339패 (51.71%),571점
빙고당신은틀렸어,GRANDMASTER,195승 173패 (52.99%),571점
NS 미하이루,GRANDMASTER,214승 182패 (54.04%),571점
일상생활계정,GRANDMASTER,317승 287패 (52.48%),571점
이상한 과장이,GRANDMASTER,182승 122패 (59.87%),571점
suisnbuna,GRANDMASTER,121승 91패 (57.08%),571점
xxxxouooo,GRANDMASTER,410승 382패 (51.77%),571점
qwexxedwf,GRANDMASTER,80승 43패 (65.04%),571점
수호망,GRANDMASTER,195승 164패 (54.32%),571점
캐 인,GRANDMASTER,203승 182패 (52.73%),570점
나를탓하지마라,GRANDMASTER,129승 97패 (57.08%),570점
